fecha_mes,id_producto,stock_disponible
2024-12-01,SKU00239,94
2024-12-01,SKU00240,12
2024-12-01,SKU00241,44
2024-12-01,SKU00242,66
2024-12-01,SKU00243,93
2024-12-01,SKU00244,58
2024-12-01,SKU00246,25
2024-12-01,SKU00247,36
2024-12-01,SKU00248,33
2024-12-01,SKU00251,118
2024-12-01,SKU00252,37
2024-12-01,SKU00253,7
2024-12-01,SKU00254,12
2024-12-01,SKU00255,48
2024-12-01,SKU00256,47
2024-12-01,SKU00258,11
2024-12-01,SKU00259,280
2024-12-01,SKU00260,36
2024-12-01,SKU00261,14
2024-12-01,SKU00263,10
2024-12-01,SKU00264,13
2024-12-01,SKU00266,43
2024-12-01,SKU00268,232
2024-12-01,SKU00271,105
2024-12-01,SKU00272,1
2024-12-01,SKU00273,74
2024-12-01,SKU00274,122
2024-12-01,SKU00275,151
2024-12-01,SKU00276,40
2024-12-01,SKU00277,34
2024-12-01,SKU00278,55
2024-12-01,SKU00281,148
2024-12-01,SKU00284,42
2024-12-01,SKU00286,27
2024-12-01,SKU00287,32
2024-12-01,SKU00288,24
2024-12-01,SKU00289,33
2024-12-01,SKU00291,106
2024-12-01,SKU00292,16
2024-12-01,SKU00293,0
2024-12-01,SKU00294,20
2024-12-01,SKU00295,197
2024-12-01,SKU00296,164
2024-12-01,SKU00297,42
2024-12-01,SKU00298,70
2024-12-01,SKU00301,39
2024-12-01,SKU00302,86
2024-12-01,SKU00304,153
2024-12-01,SKU00309,14
2024-12-01,SKU00310,105
2024-12-01,SKU00311,69
2024-12-01,SKU00312,2
2024-12-01,SKU00313,181
2024-12-01,SKU00314,250
2024-12-01,SKU00316,32
2024-12-01,SKU00317,23
2024-12-01,SKU00319,7
2024-12-01,SKU00320,237
2024-12-01,SKU00321,21
2024-12-01,SKU00322,147
2024-12-01,SKU00323,52
2024-12-01,SKU00324,63
2024-12-01,SKU00325,28
2024-12-01,SKU00327,87
2024-12-01,SKU00328,47
2024-12-01,SKU00329,98
2024-12-01,SKU00331,8
2024-12-01,SKU00333,120
2024-12-01,SKU00334,357
2024-12-01,SKU00335,16
2024-12-01,SKU00337,104
2024-12-01,SKU00338,22
2024-12-01,SKU00340,472
2024-12-01,SKU00343,40
2024-12-01,SKU00344,352
2024-12-01,SKU00346,60
2024-12-01,SKU00347,17
2024-12-01,SKU00348,38
2024-12-01,SKU00349,161
2024-12-01,SKU00350,11
2024-12-01,SKU00351,86
2024-12-01,SKU00352,40
2024-12-01,SKU00354,226
2024-12-01,SKU00355,10
2024-12-01,SKU00356,115
2024-12-01,SKU00357,25
2024-12-01,SKU00358,7
2024-12-01,SKU00359,17
2024-12-01,SKU00361,27
2024-12-01,SKU00362,29
2024-12-01,SKU00363,58
2024-12-01,SKU00364,12
2024-12-01,SKU00365,12
2024-12-01,SKU00366,19
2024-12-01,SKU00372,53
2024-12-01,SKU00373,254
2024-12-01,SKU00374,43
2024-12-01,SKU00375,318
2024-12-01,SKU00376,146
2024-12-01,SKU00377,47
2024-12-01,SKU00378,15
2024-12-01,SKU00379,0
2024-12-01,SKU00380,22
2024-12-01,SKU00381,28
2024-12-01,SKU00382,59
2024-12-01,SKU00383,333
2024-12-01,SKU00384,10
2024-12-01,SKU00387,219
2024-12-01,SKU00389,77
2024-12-01,SKU00390,11
2024-12-01,SKU00391,24
2024-12-01,SKU00393,77
2024-12-01,SKU00394,2
2024-12-01,SKU00395,54
2024-12-01,SKU00396,24
2024-12-01,SKU00397,179
2024-12-01,SKU00400,55
2024-12-01,SKU00401,28
2024-12-01,SKU00402,6
2024-12-01,SKU00403,53
2024-12-01,SKU00404,38
2024-12-01,SKU00405,205
2024-12-01,SKU00406,45
2024-12-01,SKU00407,105
2024-12-01,SKU00408,45
2024-12-01,SKU00409,0
2024-12-01,SKU00410,62
2024-12-01,SKU00413,12
2024-12-01,SKU00414,289
2024-12-01,SKU00415,60
2024-12-01,SKU00416,10
2024-12-01,SKU00418,16
2024-12-01,SKU00419,23
2024-12-01,SKU00420,72
2024-12-01,SKU00422,27
2024-12-01,SKU00424,43
2024-12-01,SKU00425,12
2024-12-01,SKU00426,86
2024-12-01,SKU00427,46
2024-12-01,SKU00428,19
2024-12-01,SKU00430,55
2024-12-01,SKU00431,56
2024-12-01,SKU00433,90
2024-12-01,SKU00435,19
2024-12-01,SKU00437,21
2024-12-01,SKU00438,11
2024-12-01,SKU00439,7
2024-12-01,SKU00441,18
2024-12-01,SKU00443,8
2024-12-01,SKU00444,61
2024-12-01,SKU00446,96
2024-12-01,SKU00447,524
2024-12-01,SKU00448,51
2024-12-01,SKU00449,22
2024-12-01,SKU00451,125
2024-12-01,SKU00452,5
2024-12-01,SKU00453,147
2024-12-01,SKU00454,44
2024-12-01,SKU00455,164
2024-12-01,SKU00456,22
2024-12-01,SKU00457,160
2024-12-01,SKU00459,126
2024-12-01,SKU00460,226
2024-12-01,SKU00463,90
2024-12-01,SKU00464,87
2024-12-01,SKU00465,34
2024-12-01,SKU00469,3
2024-12-01,SKU00471,67
2024-12-01,SKU00472,18
2024-12-01,SKU00473,143
2024-12-01,SKU00474,115
2024-12-01,SKU00475,45
2024-12-01,SKU00476,51
2024-12-01,SKU00477,55
2024-12-01,SKU00478,78
2024-12-01,SKU00480,44
2024-12-01,SKU00481,33
2024-12-01,SKU00483,37
2024-12-01,SKU00484,14
2024-12-01,SKU00488,43
2024-12-01,SKU00490,44
2024-12-01,SKU00491,89
2024-12-01,SKU00492,85
2024-12-01,SKU00493,51
2024-12-01,SKU00494,48
2024-12-01,SKU00495,84
2024-12-01,SKU00497,64
2024-12-01,SKU00500,60
2024-12-01,SKU00501,11
2024-12-01,SKU00502,8
2024-12-01,SKU00503,16
2024-12-01,SKU00506,32
2024-12-01,SKU00507,236
2024-12-01,SKU00508,176
2024-12-01,SKU00509,51
2024-12-01,SKU00510,69
2024-12-01,SKU00511,24
2024-12-01,SKU00512,79
2024-12-01,SKU00513,50
2024-12-01,SKU00514,16
2024-12-01,SKU00515,12
2024-12-01,SKU00516,18
2024-12-01,SKU00517,36
2024-12-01,SKU00518,73
2024-12-01,SKU00520,6
2024-12-01,SKU00521,9
2024-12-01,SKU00522,19
2024-12-01,SKU00523,16
2024-12-01,SKU00524,29
2024-12-01,SKU00525,9
2024-12-01,SKU00526,320
2024-12-01,SKU00528,51
2024-12-01,SKU00529,404
2024-12-01,SKU00530,446
2024-12-01,SKU00533,154
2024-12-01,SKU00534,150
2024-12-01,SKU00535,23
2024-12-01,SKU00536,23
2024-12-01,SKU00537,218
2024-12-01,SKU00538,25
2024-12-01,SKU00539,13
2024-12-01,SKU00540,49
2024-12-01,SKU00541,76
2024-12-01,SKU00542,68
2024-12-01,SKU00543,66
2024-12-01,SKU00544,95
2024-12-01,SKU00545,6
2024-12-01,SKU00546,269
2024-12-01,SKU00547,84
2024-12-01,SKU00548,79
2024-12-01,SKU00549,18
2024-12-01,SKU00550,6
2024-12-01,SKU00551,18
2024-12-01,SKU00555,29
2024-12-01,SKU00556,124
2024-12-01,SKU00557,12
2024-12-01,SKU00560,51
2024-12-01,SKU00561,24
2024-12-01,SKU00562,99
2024-12-01,SKU00563,169
2024-12-01,SKU00564,42
2024-12-01,SKU00565,44
2024-12-01,SKU00566,136
2024-12-01,SKU00567,20
2024-12-01,SKU00568,30
2024-12-01,SKU00569,132
2024-12-01,SKU00571,35
2024-12-01,SKU00572,16
2024-12-01,SKU00573,46
2024-12-01,SKU00576,15
2024-12-01,SKU00577,69
2024-12-01,SKU00579,21
2024-12-01,SKU00581,22
2024-12-01,SKU00582,34
2024-12-01,SKU00583,64
2024-12-01,SKU00584,9
2024-12-01,SKU00586,39
2024-12-01,SKU00587,139
2024-12-01,SKU00588,51
2024-12-01,SKU00589,47
2024-12-01,SKU00590,136
2024-12-01,SKU00591,32
2024-12-01,SKU00592,13
2024-12-01,SKU00593,13
2024-12-01,SKU00594,24
2024-12-01,SKU00595,54
2024-12-01,SKU00596,27
2024-12-01,SKU00597,28
2024-12-01,SKU00598,8
2024-12-01,SKU00599,68
2024-12-01,SKU00600,53
2024-12-01,SKU00601,90
2024-12-01,SKU00602,67
2024-12-01,SKU00603,27
2024-12-01,SKU00604,23
2024-12-01,SKU00607,154
2024-12-01,SKU00608,12
2024-12-01,SKU00609,24
2024-12-01,SKU00610,4
2024-12-01,SKU00611,89
2024-12-01,SKU00612,52
2024-12-01,SKU00613,24
2024-12-01,SKU00614,16
2024-12-01,SKU00616,35
2024-12-01,SKU00617,24
2024-12-01,SKU00618,51
2024-12-01,SKU00619,119
2024-12-01,SKU00621,6
2024-12-01,SKU00622,39
2024-12-01,SKU00623,39
2024-12-01,SKU00624,16
2024-12-01,SKU00625,59
2024-12-01,SKU00626,44
2024-12-01,SKU00627,35
2024-12-01,SKU00628,207
2024-12-01,SKU00629,24
2024-12-01,SKU00631,13
2024-12-01,SKU00632,25
2024-12-01,SKU00633,191
2024-12-01,SKU00634,63
2024-12-01,SKU00635,30
2024-12-01,SKU00637,21
2024-12-01,SKU00638,10
2024-12-01,SKU00639,31
2024-12-01,SKU00640,224
2024-12-01,SKU00641,16
2024-12-01,SKU00642,67
2024-12-01,SKU00643,13
2024-12-01,SKU00644,16
2024-12-01,SKU00649,316
2024-12-01,SKU00650,180
2024-12-01,SKU00651,156
2024-12-01,SKU00653,116
2024-12-01,SKU00654,33
2024-12-01,SKU00655,48
2024-12-01,SKU00656,17
2024-12-01,SKU00657,143
2024-12-01,SKU00658,10
2024-12-01,SKU00659,61
2024-12-01,SKU00660,31
2024-12-01,SKU00661,106
2024-12-01,SKU00662,117
2024-12-01,SKU00663,57
2024-12-01,SKU00664,367
2024-12-01,SKU00665,33
2024-12-01,SKU00667,21
2024-12-01,SKU00668,212
2024-12-01,SKU00670,0
2024-12-01,SKU00671,5
2024-12-01,SKU00673,259
2024-12-01,SKU00674,23
2024-12-01,SKU00675,29
2024-12-01,SKU00677,96
2024-12-01,SKU00678,169
2024-12-01,SKU00679,601
2024-12-01,SKU00680,85
2024-12-01,SKU00681,314
2024-12-01,SKU00682,20
2024-12-01,SKU00684,38
2024-12-01,SKU00686,15
2024-12-01,SKU00687,77
2024-12-01,SKU00688,79
2024-12-01,SKU00690,25
2024-12-01,SKU00691,23
2024-12-01,SKU00692,20
2024-12-01,SKU00693,45
2024-12-01,SKU00695,33
2024-12-01,SKU00696,95
2024-12-01,SKU00697,73
2024-12-01,SKU00698,33
2024-12-01,SKU00700,49
2024-12-01,SKU00701,51
2024-12-01,SKU00702,82
2024-12-01,SKU00703,29
2024-12-01,SKU00704,17
2024-12-01,SKU00705,113
2024-12-01,SKU00707,24
2024-12-01,SKU00708,39
2024-12-01,SKU00709,22
2024-12-01,SKU00710,148
2024-12-01,SKU00711,49
2024-12-01,SKU00713,6
2024-12-01,SKU00715,39
2024-12-01,SKU00716,35
2024-12-01,SKU00717,162
2024-12-01,SKU00718,52
2024-12-01,SKU00719,130
2024-12-01,SKU00720,278
2024-12-01,SKU00721,88
2024-12-01,SKU00722,62
2024-12-01,SKU00723,490
2024-12-01,SKU00724,34
2024-12-01,SKU00725,75
2024-12-01,SKU00726,136
2024-12-01,SKU00727,12
2024-12-01,SKU00728,59
2024-12-01,SKU00729,94
2024-12-01,SKU00730,91
2024-12-01,SKU00731,44
2024-12-01,SKU00732,126
2024-12-01,SKU00733,81
2024-12-01,SKU00734,41
2024-12-01,SKU00735,415
2024-12-01,SKU00737,324
2024-12-01,SKU00738,3
2024-12-01,SKU00739,466
2024-12-01,SKU00740,23
2024-12-01,SKU00743,84
2024-12-01,SKU00744,65
2024-12-01,SKU00745,16
2024-12-01,SKU00746,71
2024-12-01,SKU00747,30
2024-12-01,SKU00748,70
2024-12-01,SKU00749,6
2024-12-01,SKU00750,68
2024-12-01,SKU00751,77
2024-12-01,SKU00752,94
2024-12-01,SKU00754,291
2024-12-01,SKU00755,56
2024-12-01,SKU00757,8
2024-12-01,SKU00758,5
2024-12-01,SKU00759,66
2024-12-01,SKU00760,106
2024-12-01,SKU00761,36
2024-12-01,SKU00762,8
2024-12-01,SKU00763,26
2024-12-01,SKU00764,25
2024-12-01,SKU00765,148
2024-12-01,SKU00767,26
2024-12-01,SKU00768,4
2024-12-01,SKU00769,47
2024-12-01,SKU00771,197
2024-12-01,SKU00773,159
2024-12-01,SKU00775,31
2024-12-01,SKU00776,43
2024-12-01,SKU00777,43
2024-12-01,SKU00778,86
2024-12-01,SKU00779,45
2024-12-01,SKU00780,67
2024-12-01,SKU00781,51
2024-12-01,SKU00783,71
2024-12-01,SKU00784,60
2024-12-01,SKU00785,145
2024-12-01,SKU00788,102
2024-12-01,SKU00789,35
2024-12-01,SKU00792,180
2024-12-01,SKU00793,16
2024-12-01,SKU00794,142
2024-12-01,SKU00795,17
2024-12-01,SKU00796,10
2024-12-01,SKU00798,28
2024-12-01,SKU00799,39
2024-12-01,SKU00800,42
2025-01-01,SKU00001,69
2025-01-01,SKU00002,82
2025-01-01,SKU00004,220
2025-01-01,SKU00005,8
2025-01-01,SKU00006,66
2025-01-01,SKU00007,22
2025-01-01,SKU00008,35
2025-01-01,SKU00009,108
2025-01-01,SKU00010,64
2025-01-01,SKU00012,57
2025-01-01,SKU00013,206
2025-01-01,SKU00015,34
2025-01-01,SKU00016,72
2025-01-01,SKU00018,71
2025-01-01,SKU00019,62
2025-01-01,SKU00022,7
2025-01-01,SKU00023,11
2025-01-01,SKU00024,19
2025-01-01,SKU00025,138
2025-01-01,SKU00026,203
2025-01-01,SKU00029,5
2025-01-01,SKU00030,44
2025-01-01,SKU00032,268
2025-01-01,SKU00033,23
2025-01-01,SKU00034,22
2025-01-01,SKU00035,21
2025-01-01,SKU00036,34
2025-01-01,SKU00038,183
2025-01-01,SKU00039,31
2025-01-01,SKU00040,200
2025-01-01,SKU00042,112
2025-01-01,SKU00045,12
2025-01-01,SKU00046,28
2025-01-01,SKU00047,15
2025-01-01,SKU00048,32
2025-01-01,SKU00049,93
2025-01-01,SKU00051,5
2025-01-01,SKU00052,6
2025-01-01,SKU00053,18
2025-01-01,SKU00054,46
2025-01-01,SKU00055,13
2025-01-01,SKU00058,142
2025-01-01,SKU00059,23
2025-01-01,SKU00061,90
2025-01-01,SKU00062,63
2025-01-01,SKU00063,41
2025-01-01,SKU00065,85
2025-01-01,SKU00067,40
2025-01-01,SKU00068,131
2025-01-01,SKU00069,388
2025-01-01,SKU00070,72
2025-01-01,SKU00071,60
2025-01-01,SKU00072,74
2025-01-01,SKU00073,137
2025-01-01,SKU00074,159
2025-01-01,SKU00075,6
2025-01-01,SKU00076,144
2025-01-01,SKU00077,90
2025-01-01,SKU00080,35
2025-01-01,SKU00082,8
2025-01-01,SKU00083,47
2025-01-01,SKU00087,41
2025-01-01,SKU00089,86
2025-01-01,SKU00093,56
2025-01-01,SKU00096,15
2025-01-01,SKU00097,74
2025-01-01,SKU00098,16
2025-01-01,SKU00099,48
2025-01-01,SKU00100,46
2025-01-01,SKU00101,106
2025-01-01,SKU00103,9
2025-01-01,SKU00104,47
2025-01-01,SKU00105,18
2025-01-01,SKU00106,12
2025-01-01,SKU00107,20
2025-01-01,SKU00109,27
2025-01-01,SKU00110,90
2025-01-01,SKU00113,99
2025-01-01,SKU00114,19
2025-01-01,SKU00115,25
2025-01-01,SKU00117,58
2025-01-01,SKU00118,9
2025-01-01,SKU00119,53
2025-01-01,SKU00120,84
2025-01-01,SKU00121,91
2025-01-01,SKU00122,52
2025-01-01,SKU00124,16
2025-01-01,SKU00126,96
2025-01-01,SKU00127,115
2025-01-01,SKU00129,148
2025-01-01,SKU00131,97
2025-01-01,SKU00132,70
2025-01-01,SKU00133,79
2025-01-01,SKU00135,99
2025-01-01,SKU00136,309
2025-01-01,SKU00138,22
2025-01-01,SKU00139,76
2025-01-01,SKU00141,84
2025-01-01,SKU00142,10
2025-01-01,SKU00143,78
2025-01-01,SKU00144,66
2025-01-01,SKU00145,87
2025-01-01,SKU00146,34
2025-01-01,SKU00147,89
2025-01-01,SKU00149,7
2025-01-01,SKU00150,40
2025-01-01,SKU00151,24
2025-01-01,SKU00152,145
2025-01-01,SKU00153,133
2025-01-01,SKU00154,150
2025-01-01,SKU00155,17
2025-01-01,SKU00156,438
2025-01-01,SKU00158,47
2025-01-01,SKU00159,88
2025-01-01,SKU00160,0
2025-01-01,SKU00161,16
2025-01-01,SKU00162,22
2025-01-01,SKU00164,27
2025-01-01,SKU00165,24
2025-01-01,SKU00166,14
2025-01-01,SKU00167,124
2025-01-01,SKU00168,28
2025-01-01,SKU00169,17
2025-01-01,SKU00171,11
2025-01-01,SKU00173,45
2025-01-01,SKU00174,13
2025-01-01,SKU00175,23
2025-01-01,SKU00176,55
2025-01-01,SKU00179,124
2025-01-01,SKU00180,167
2025-01-01,SKU00181,135
2025-01-01,SKU00182,28
2025-01-01,SKU00183,3
2025-01-01,SKU00184,61
2025-01-01,SKU00185,243
2025-01-01,SKU00187,11
2025-01-01,SKU00188,14
2025-01-01,SKU00189,41
2025-01-01,SKU00190,258
2025-01-01,SKU00191,98
2025-01-01,SKU00192,17
2025-01-01,SKU00193,11
2025-01-01,SKU00194,162
2025-01-01,SKU00196,144
2025-01-01,SKU00199,63
2025-01-01,SKU00200,41
2025-01-01,SKU00201,46
2025-01-01,SKU00202,94
2025-01-01,SKU00203,34
2025-01-01,SKU00204,504
2025-01-01,SKU00206,19
2025-01-01,SKU00207,2
2025-01-01,SKU00208,0
2025-01-01,SKU00209,169
2025-01-01,SKU00210,33
2025-01-01,SKU00211,46
2025-01-01,SKU00212,31
2025-01-01,SKU00213,66
2025-01-01,SKU00215,8
2025-01-01,SKU00217,26
2025-01-01,SKU00218,85
2025-01-01,SKU00220,86
2025-01-01,SKU00221,65
2025-01-01,SKU00222,11
2025-01-01,SKU00223,0
2025-01-01,SKU00224,9
2025-01-01,SKU00225,29
2025-01-01,SKU00226,11
2025-01-01,SKU00228,164
2025-01-01,SKU00230,21
2025-01-01,SKU00231,2
2025-01-01,SKU00232,13
2025-01-01,SKU00233,56
2025-01-01,SKU00235,44
2025-01-01,SKU00236,85
2025-01-01,SKU00239,116
2025-01-01,SKU00240,0
2025-01-01,SKU00241,27
2025-01-01,SKU00242,56
2025-01-01,SKU00243,114
2025-01-01,SKU00244,16
2025-01-01,SKU00246,19
2025-01-01,SKU00247,42
2025-01-01,SKU00248,8
2025-01-01,SKU00250,196
2025-01-01,SKU00251,83
2025-01-01,SKU00252,27
2025-01-01,SKU00253,15
2025-01-01,SKU00254,13
2025-01-01,SKU00255,65
2025-01-01,SKU00256,53
2025-01-01,SKU00258,6
2025-01-01,SKU00259,258
2025-01-01,SKU00260,28
2025-01-01,SKU00261,11
2025-01-01,SKU00263,20
2025-01-01,SKU00264,17
2025-01-01,SKU00265,65
2025-01-01,SKU00266,26
2025-01-01,SKU00268,242
2025-01-01,SKU00271,104
2025-01-01,SKU00272,0
2025-01-01,SKU00273,68
2025-01-01,SKU00274,70
2025-01-01,SKU00275,120
2025-01-01,SKU00276,37
2025-01-01,SKU00277,83
2025-01-01,SKU00278,100
2025-01-01,SKU00279,125
2025-01-01,SKU00281,160
2025-01-01,SKU00282,40
2025-01-01,SKU00284,43
2025-01-01,SKU00286,54
2025-01-01,SKU00287,5
2025-01-01,SKU00288,24
2025-01-01,SKU00289,17
2025-01-01,SKU00291,151
2025-01-01,SKU00292,8
2025-01-01,SKU00293,9
2025-01-01,SKU00294,27
2025-01-01,SKU00295,309
2025-01-01,SKU00296,173
2025-01-01,SKU00297,33
2025-01-01,SKU00298,65
2025-01-01,SKU00301,36
2025-01-01,SKU00302,106
2025-01-01,SKU00304,209
2025-01-01,SKU00309,20
2025-01-01,SKU00310,63
2025-01-01,SKU00311,129
2025-01-01,SKU00312,12
2025-01-01,SKU00313,256
2025-01-01,SKU00314,421
2025-01-01,SKU00316,33
2025-01-01,SKU00317,49
2025-01-01,SKU00319,9
2025-01-01,SKU00320,190
2025-01-01,SKU00321,32
2025-01-01,SKU00322,147
2025-01-01,SKU00323,24
2025-01-01,SKU00324,64
2025-01-01,SKU00325,33
2025-01-01,SKU00327,102
2025-01-01,SKU00328,51
2025-01-01,SKU00329,94
2025-01-01,SKU00330,322
2025-01-01,SKU00331,5
2025-01-01,SKU00332,43
2025-01-01,SKU00333,188
2025-01-01,SKU00334,283
2025-01-01,SKU00335,14
2025-01-01,SKU00337,143
2025-01-01,SKU00338,17
2025-01-01,SKU00340,293
2025-01-01,SKU00343,29
2025-01-01,SKU00344,314
2025-01-01,SKU00346,80
2025-01-01,SKU00347,26
2025-01-01,SKU00348,55
2025-01-01,SKU00349,237
2025-01-01,SKU00350,29
2025-01-01,SKU00351,90
2025-01-01,SKU00352,34
2025-01-01,SKU00354,251
2025-01-01,SKU00355,8
2025-01-01,SKU00356,80
2025-01-01,SKU00357,31
2025-01-01,SKU00358,52
2025-01-01,SKU00359,32
2025-01-01,SKU00361,19
2025-01-01,SKU00363,53
2025-01-01,SKU00364,27
2025-01-01,SKU00365,25
2025-01-01,SKU00366,14
2025-01-01,SKU00367,98
2025-01-01,SKU00372,48
2025-01-01,SKU00373,228
2025-01-01,SKU00374,40
2025-01-01,SKU00375,231
2025-01-01,SKU00376,138
2025-01-01,SKU00377,45
2025-01-01,SKU00378,6
2025-01-01,SKU00379,8
2025-01-01,SKU00380,20
2025-01-01,SKU00381,53
2025-01-01,SKU00382,40
2025-01-01,SKU00383,531
2025-01-01,SKU00384,12
2025-01-01,SKU00387,132
2025-01-01,SKU00389,75
2025-01-01,SKU00391,21
2025-01-01,SKU00393,40
2025-01-01,SKU00394,7
2025-01-01,SKU00395,79
2025-01-01,SKU00396,14
2025-01-01,SKU00397,150
2025-01-01,SKU00400,59
2025-01-01,SKU00401,15
2025-01-01,SKU00402,13
2025-01-01,SKU00403,71
2025-01-01,SKU00404,37
2025-01-01,SKU00405,172
2025-01-01,SKU00406,65
2025-01-01,SKU00407,96
2025-01-01,SKU00408,42
2025-01-01,SKU00409,12
2025-01-01,SKU00410,76
2025-01-01,SKU00413,46
2025-01-01,SKU00414,157
2025-01-01,SKU00415,49
2025-01-01,SKU00416,43
2025-01-01,SKU00418,33
2025-01-01,SKU00419,21
2025-01-01,SKU00420,58
2025-01-01,SKU00422,29
2025-01-01,SKU00424,29
2025-01-01,SKU00425,11
2025-01-01,SKU00426,45
2025-01-01,SKU00427,48
2025-01-01,SKU00428,14
2025-01-01,SKU00430,76
2025-01-01,SKU00431,68
2025-01-01,SKU00433,96
2025-01-01,SKU00435,29
2025-01-01,SKU00437,12
2025-01-01,SKU00438,30
2025-01-01,SKU00439,12
2025-01-01,SKU00441,30
2025-01-01,SKU00443,10
2025-01-01,SKU00444,41
2025-01-01,SKU00446,83
2025-01-01,SKU00447,527
2025-01-01,SKU00448,65
2025-01-01,SKU00452,14
2025-01-01,SKU00453,114
2025-01-01,SKU00454,50
2025-01-01,SKU00455,146
2025-01-01,SKU00456,47
2025-01-01,SKU00457,100
2025-01-01,SKU00459,86
2025-01-01,SKU00460,120
2025-01-01,SKU00463,152
2025-01-01,SKU00464,98
2025-01-01,SKU00465,43
2025-01-01,SKU00469,11
2025-01-01,SKU00471,77
2025-01-01,SKU00472,7
2025-01-01,SKU00473,103
2025-01-01,SKU00474,116
2025-01-01,SKU00475,19
2025-01-01,SKU00476,43
2025-01-01,SKU00477,29
2025-01-01,SKU00478,86
2025-01-01,SKU00480,61
2025-01-01,SKU00481,53
2025-01-01,SKU00483,27
2025-01-01,SKU00484,20
2025-01-01,SKU00488,76
2025-01-01,SKU00490,65
2025-01-01,SKU00491,60
2025-01-01,SKU00492,58
2025-01-01,SKU00493,79
2025-01-01,SKU00494,93
2025-01-01,SKU00495,83
2025-01-01,SKU00497,49
2025-01-01,SKU00500,43
2025-01-01,SKU00501,14
2025-01-01,SKU00502,20
2025-01-01,SKU00503,15
2025-01-01,SKU00506,45
2025-01-01,SKU00507,223
2025-01-01,SKU00508,97
2025-01-01,SKU00509,74
2025-01-01,SKU00510,92
2025-01-01,SKU00511,17
2025-01-01,SKU00512,71
2025-01-01,SKU00513,37
2025-01-01,SKU00514,22
2025-01-01,SKU00515,14
2025-01-01,SKU00516,39
2025-01-01,SKU00517,83
2025-01-01,SKU00518,70
2025-01-01,SKU00520,5
2025-01-01,SKU00521,13
2025-01-01,SKU00522,34
2025-01-01,SKU00523,20
2025-01-01,SKU00524,32
2025-01-01,SKU00525,29
2025-01-01,SKU00526,293
2025-01-01,SKU00528,20
2025-01-01,SKU00529,269
2025-01-01,SKU00530,519
2025-01-01,SKU00533,107
2025-01-01,SKU00534,223
2025-01-01,SKU00535,17
2025-01-01,SKU00536,27
2025-01-01,SKU00537,257
2025-01-01,SKU00538,20
2025-01-01,SKU00539,2
2025-01-01,SKU00540,76
2025-01-01,SKU00541,44
2025-01-01,SKU00542,41
2025-01-01,SKU00543,71
2025-01-01,SKU00544,77
2025-01-01,SKU00545,0
2025-01-01,SKU00546,168
2025-01-01,SKU00547,56
2025-01-01,SKU00548,58
2025-01-01,SKU00549,17
2025-01-01,SKU00550,8
2025-01-01,SKU00551,18
2025-01-01,SKU00555,35
2025-01-01,SKU00556,98
2025-01-01,SKU00557,31
2025-01-01,SKU00560,95
2025-01-01,SKU00561,28
2025-01-01,SKU00562,85
2025-01-01,SKU00563,237
2025-01-01,SKU00564,60
2025-01-01,SKU00565,49
2025-01-01,SKU00566,133
2025-01-01,SKU00567,19
2025-01-01,SKU00568,21
2025-01-01,SKU00569,86
2025-01-01,SKU00570,29
2025-01-01,SKU00571,30
2025-01-01,SKU00572,12
2025-01-01,SKU00573,81
2025-01-01,SKU00577,56
2025-01-01,SKU00579,27
2025-01-01,SKU00581,53
2025-01-01,SKU00582,21
2025-01-01,SKU00583,38
2025-01-01,SKU00584,9
2025-01-01,SKU00586,39
2025-01-01,SKU00587,119
2025-01-01,SKU00588,107
2025-01-01,SKU00589,105
2025-01-01,SKU00590,69
2025-01-01,SKU00591,27
2025-01-01,SKU00592,9
2025-01-01,SKU00593,16
2025-01-01,SKU00594,33
2025-01-01,SKU00595,54
2025-01-01,SKU00596,12
2025-01-01,SKU00597,34
2025-01-01,SKU00598,35
2025-01-01,SKU00599,59
2025-01-01,SKU00600,68
2025-01-01,SKU00601,76
2025-01-01,SKU00602,43
2025-01-01,SKU00603,36
2025-01-01,SKU00604,23
2025-01-01,SKU00607,193
2025-01-01,SKU00608,20
2025-01-01,SKU00609,12
2025-01-01,SKU00610,0
2025-01-01,SKU00611,51
2025-01-01,SKU00612,51
2025-01-01,SKU00613,34
2025-01-01,SKU00614,22
2025-01-01,SKU00616,36
2025-01-01,SKU00617,19
2025-01-01,SKU00618,53
2025-01-01,SKU00619,92
2025-01-01,SKU00621,3
2025-01-01,SKU00622,28
2025-01-01,SKU00623,35
2025-01-01,SKU00624,27
2025-01-01,SKU00625,55
2025-01-01,SKU00626,28
2025-01-01,SKU00627,38
2025-01-01,SKU00628,110
2025-01-01,SKU00629,27
2025-01-01,SKU00631,11
2025-01-01,SKU00632,8
2025-01-01,SKU00633,288
2025-01-01,SKU00634,47
2025-01-01,SKU00635,28
2025-01-01,SKU00637,15
2025-01-01,SKU00638,4
2025-01-01,SKU00639,22
2025-01-01,SKU00640,171
2025-01-01,SKU00641,28
2025-01-01,SKU00642,73
2025-01-01,SKU00643,14
2025-01-01,SKU00644,20
2025-01-01,SKU00649,291
2025-01-01,SKU00650,105
2025-01-01,SKU00651,198
2025-01-01,SKU00653,99
2025-01-01,SKU00654,42
2025-01-01,SKU00655,37
2025-01-01,SKU00656,29
2025-01-01,SKU00657,82
2025-01-01,SKU00658,25
2025-01-01,SKU00659,36
2025-01-01,SKU00660,34
2025-01-01,SKU00661,95
