fecha_mes,id_tienda,categoria,presupuesto_venta_ars,presupuesto_unidades
2024-09-01,T12,Decoracion,9635394.48,207
2024-09-01,T12,Iluminacion,2177366.18,68
2024-09-01,T12,Muebles,5334118.78,124
2024-09-01,T12,Organizacion,4182253.84,111
2024-09-01,T12,Textil hogar,3973034.07,79
2024-09-01,T13,Baño,3211804.21,71
2024-09-01,T13,Cocina y mesa,7110747.41,120
2024-09-01,T13,Decoracion,8280287.92,187
2024-09-01,T13,Iluminacion,6177391.05,132
2024-09-01,T13,Muebles,4140586.07,102
2024-09-01,T13,Organizacion,7070631.85,142
2024-09-01,T13,Textil hogar,5314094.9,121
2024-09-01,T14,Baño,1589835.87,46
2024-09-01,T14,Cocina y mesa,8086980.62,153
2024-09-01,T14,Decoracion,5868669.58,136
2024-09-01,T14,Iluminacion,4698166.86,101
2024-09-01,T14,Muebles,5927133.64,134
2024-09-01,T14,Organizacion,4371416.86,123
2024-09-01,T14,Textil hogar,4994403.93,118
2024-09-01,T15,Baño,2639546.7,72
2024-09-01,T15,Cocina y mesa,9922474.15,202
2024-09-01,T15,Decoracion,6456977.31,153
2024-09-01,T15,Iluminacion,5530265.91,118
2024-09-01,T15,Muebles,5076455.63,137
2024-09-01,T15,Organizacion,6272236.11,147
2024-09-01,T15,Textil hogar,4089754.32,97
2024-09-01,T16,Baño,2944710.0,72
2024-09-01,T16,Cocina y mesa,9949786.59,182
2024-09-01,T16,Decoracion,6195587.33,139
2024-09-01,T16,Iluminacion,5081609.25,121
2024-09-01,T16,Muebles,4036099.09,106
2024-09-01,T16,Organizacion,3494642.73,88
2024-09-01,T16,Textil hogar,5149171.83,108
2024-09-01,T17,Baño,3544904.59,75
2024-09-01,T17,Cocina y mesa,7769073.77,155
2024-09-01,T17,Decoracion,10326178.76,213
2024-09-01,T17,Iluminacion,5257417.88,113
2024-09-01,T17,Muebles,4607050.79,94
2024-09-01,T17,Organizacion,6192614.33,102
2024-09-01,T17,Textil hogar,5267055.33,113
2024-09-01,T18,Baño,3243033.13,75
2024-09-01,T18,Cocina y mesa,9018632.56,189
2024-09-01,T18,Decoracion,6948488.33,168
2024-09-01,T18,Iluminacion,6135765.37,120
2024-09-01,T18,Muebles,2647989.73,72
2024-09-01,T18,Organizacion,4686872.52,112
2024-09-01,T18,Textil hogar,4727310.78,106
2024-09-01,T19,Baño,3894930.27,93
2024-09-01,T19,Cocina y mesa,6795960.86,135
2024-09-01,T19,Decoracion,7118868.01,153
2024-09-01,T19,Iluminacion,3085218.74,108
2024-09-01,T19,Muebles,3628059.91,94
2024-09-01,T19,Organizacion,5109564.26,132
2024-09-01,T19,Textil hogar,4542532.96,119
2024-09-01,T20,Baño,3399516.27,77
2024-09-01,T20,Cocina y mesa,6920921.24,160
2024-09-01,T20,Decoracion,11733042.95,219
2024-09-01,T20,Iluminacion,5885901.53,115
2024-09-01,T20,Muebles,2383431.54,75
2024-09-01,T20,Organizacion,4125366.43,96
2024-09-01,T20,Textil hogar,8096007.24,150
2024-09-01,T21,Baño,2320863.53,49
2024-09-01,T21,Cocina y mesa,6410558.53,149
2024-09-01,T21,Decoracion,11927246.18,241
2024-09-01,T21,Iluminacion,2475774.27,72
2024-09-01,T21,Muebles,5242258.08,126
2024-09-01,T21,Organizacion,5951247.45,125
2024-09-01,T21,Textil hogar,5114570.12,113
2024-09-01,T22,Baño,2669068.29,58
2024-09-01,T22,Cocina y mesa,8093818.42,140
2024-09-01,T22,Decoracion,7274273.04,168
2024-09-01,T22,Iluminacion,5921162.24,125
2024-09-01,T22,Muebles,6339945.55,134
2024-09-01,T22,Organizacion,4361609.41,83
2024-09-01,T22,Textil hogar,4690951.64,117
2024-09-01,T23,Baño,4680072.19,103
2024-09-01,T23,Cocina y mesa,6624250.55,123
2024-09-01,T23,Decoracion,7403156.68,175
2024-09-01,T23,Iluminacion,5384593.01,118
2024-09-01,T23,Muebles,6235915.93,137
2024-09-01,T23,Organizacion,3103434.89,78
2024-09-01,T23,Textil hogar,5815544.85,140
2024-09-01,T24,Baño,2984866.62,80
2024-09-01,T24,Cocina y mesa,12376341.0,216
2024-09-01,T24,Decoracion,8375228.53,186
2024-09-01,T24,Iluminacion,6694499.48,143
2024-09-01,T24,Muebles,4985443.05,109
2024-09-01,T24,Organizacion,3271427.81,73
2024-09-01,T24,Textil hogar,6893736.83,154
2024-09-01,T25,Baño,4003668.47,94
2024-09-01,T25,Cocina y mesa,9674102.5,186
2024-09-01,T25,Decoracion,6968781.8,155
2024-09-01,T25,Iluminacion,3932388.81,88
2024-09-01,T25,Muebles,4477915.58,106
2024-09-01,T25,Organizacion,6043401.73,126
2024-09-01,T25,Textil hogar,5829164.55,123
2024-09-01,T26,Baño,3148612.95,88
2024-09-01,T26,Cocina y mesa,8229904.52,150
2024-09-01,T26,Decoracion,8919003.51,208
2024-09-01,T26,Iluminacion,3523734.89,82
2024-09-01,T26,Muebles,3956658.24,105
2024-09-01,T26,Organizacion,5235488.62,118
2024-09-01,T26,Textil hogar,3730556.45,88
2024-09-01,T27,Baño,2291131.22,42
2024-09-01,T27,Cocina y mesa,6005935.54,97
2024-09-01,T27,Decoracion,8900529.78,205
2024-09-01,T27,Iluminacion,5358885.3,134
2024-09-01,T27,Muebles,4269542.05,102
2024-09-01,T27,Organizacion,6773266.47,161
2024-09-01,T27,Textil hogar,4307672.13,111
2024-09-01,T28,Baño,2971360.89,98
2024-09-01,T28,Cocina y mesa,9908276.96,178
2024-09-01,T28,Decoracion,10613866.37,240
2024-09-01,T28,Iluminacion,6070842.19,139
2024-09-01,T28,Muebles,5153085.87,118
2024-09-01,T28,Organizacion,4312776.52,90
2024-09-01,T28,Textil hogar,4200337.31,111
2024-10-01,T01,Baño,3719676.56,99
2024-10-01,T01,Cocina y mesa,7903473.1,158
2024-10-01,T01,Decoracion,7873359.67,178
2024-10-01,T01,Iluminacion,2693691.46,76
2024-10-01,T01,Muebles,3682266.44,89
2024-10-01,T01,Organizacion,3329952.87,80
2024-10-01,T01,Textil hogar,3039878.09,82
2024-10-01,T02,Baño,1952825.55,49
2024-10-01,T02,Cocina y mesa,6819912.96,126
2024-10-01,T02,Decoracion,10539527.78,236
2024-10-01,T02,Iluminacion,4339463.4,95
2024-10-01,T02,Muebles,5130372.47,132
2024-10-01,T02,Organizacion,5001097.3,106
2024-10-01,T02,Textil hogar,3556412.84,107
2024-10-01,T03,Baño,2581383.74,78
2024-10-01,T03,Cocina y mesa,8020825.88,165
2024-10-01,T03,Decoracion,10140803.52,219
2024-10-01,T03,Iluminacion,5780901.63,110
2024-10-01,T03,Muebles,5002632.09,117
2024-10-01,T03,Organizacion,3456661.13,95
2024-10-01,T03,Textil hogar,3765260.81,95
2024-10-01,T04,Baño,3002234.11,92
2024-10-01,T04,Cocina y mesa,11691898.95,221
2024-10-01,T04,Decoracion,9785646.24,225
2024-10-01,T04,Iluminacion,6715106.93,145
2024-10-01,T04,Muebles,5681714.23,153
2024-10-01,T04,Organizacion,5461039.29,142
2024-10-01,T04,Textil hogar,4038968.68,109
2024-10-01,T05,Baño,4670738.08,89
2024-10-01,T05,Cocina y mesa,10081449.8,174
2024-10-01,T05,Decoracion,8394406.97,196
2024-10-01,T05,Iluminacion,4292774.87,109
2024-10-01,T05,Muebles,5091324.28,154
2024-10-01,T05,Organizacion,4603739.7,97
2024-10-01,T05,Textil hogar,6334399.14,148
2024-10-01,T06,Baño,2957500.93,65
2024-10-01,T06,Cocina y mesa,4569267.01,115
2024-10-01,T06,Decoracion,8074252.5,169
2024-10-01,T06,Iluminacion,5659246.39,98
2024-10-01,T06,Muebles,3044464.15,69
2024-10-01,T06,Organizacion,5340559.68,127
2024-10-01,T06,Textil hogar,5076468.71,126
2024-10-01,T07,Baño,3972592.65,92
2024-10-01,T07,Cocina y mesa,8056265.75,177
2024-10-01,T07,Decoracion,9344821.84,193
2024-10-01,T07,Iluminacion,4056402.65,107
2024-10-01,T07,Muebles,4273698.47,115
2024-10-01,T07,Organizacion,4846769.26,100
2024-10-01,T07,Textil hogar,4839547.62,122
2024-10-01,T08,Baño,3058308.97,69
2024-10-01,T08,Cocina y mesa,7624024.74,152
2024-10-01,T08,Decoracion,8816433.24,209
2024-10-01,T08,Iluminacion,5002001.22,116
2024-10-01,T08,Muebles,3808570.8,93
2024-10-01,T08,Organizacion,6420814.96,143
2024-10-01,T08,Textil hogar,6225258.71,138
2024-10-01,T09,Baño,3963554.36,96
2024-10-01,T09,Cocina y mesa,11618575.45,226
2024-10-01,T09,Decoracion,8713790.71,199
2024-10-01,T09,Iluminacion,3402109.86,92
2024-10-01,T09,Muebles,6768863.67,141
2024-10-01,T09,Organizacion,2441946.05,59
2024-10-01,T09,Textil hogar,6537695.09,146
2024-10-01,T10,Baño,1678112.61,40
2024-10-01,T10,Cocina y mesa,7257734.09,150
2024-10-01,T10,Decoracion,8032922.06,194
2024-10-01,T10,Iluminacion,6020054.93,145
2024-10-01,T10,Muebles,5010014.38,106
2024-10-01,T10,Organizacion,4052079.88,108
2024-10-01,T10,Textil hogar,4026649.27,81
2024-10-01,T11,Baño,3266657.37,74
2024-10-01,T11,Cocina y mesa,7278770.23,146
2024-10-01,T11,Decoracion,11227503.26,239
2024-10-01,T11,Iluminacion,2568484.19,77
2024-10-01,T11,Muebles,5944570.64,161
2024-10-01,T11,Organizacion,6007196.46,109
2024-10-01,T11,Textil hogar,5877431.6,123
2024-10-01,T12,Baño,4025745.43,98
2024-10-01,T12,Cocina y mesa,5560093.19,114
2024-10-01,T12,Decoracion,10288779.13,235
2024-10-01,T12,Iluminacion,2438497.07,78
2024-10-01,T12,Muebles,4874128.48,105
2024-10-01,T12,Organizacion,4476867.84,116
2024-10-01,T12,Textil hogar,4325196.78,91
2024-10-01,T13,Baño,3844498.62,75
2024-10-01,T13,Cocina y mesa,8484206.1,148
2024-10-01,T13,Decoracion,5694108.54,151
2024-10-01,T13,Iluminacion,6502465.8,134
2024-10-01,T13,Muebles,5278209.12,117
2024-10-01,T13,Organizacion,7468522.09,166
2024-10-01,T13,Textil hogar,5756864.67,147
2024-10-01,T14,Baño,1795910.13,58
2024-10-01,T14,Cocina y mesa,7946964.07,144
2024-10-01,T14,Decoracion,6435123.78,159
2024-10-01,T14,Iluminacion,4819776.16,125
2024-10-01,T14,Muebles,4244924.74,104
2024-10-01,T14,Organizacion,2580113.35,80
2024-10-01,T14,Textil hogar,4613566.53,91
2024-10-01,T15,Baño,3633044.94,102
2024-10-01,T15,Cocina y mesa,9187021.27,196
2024-10-01,T15,Decoracion,6853634.53,168
2024-10-01,T15,Iluminacion,5626463.96,127
2024-10-01,T15,Muebles,4798083.55,111
2024-10-01,T15,Organizacion,5758938.4,133
2024-10-01,T15,Textil hogar,5325036.72,136
2024-10-01,T16,Baño,3771885.92,88
2024-10-01,T16,Cocina y mesa,8494878.64,165
2024-10-01,T16,Decoracion,4926546.99,118
2024-10-01,T16,Iluminacion,5715945.95,136
2024-10-01,T16,Muebles,3428161.45,92
2024-10-01,T16,Organizacion,3082536.95,84
2024-10-01,T16,Textil hogar,4910847.81,113
2024-10-01,T17,Baño,2724203.87,58
2024-10-01,T17,Cocina y mesa,8258519.69,162
2024-10-01,T17,Decoracion,9101865.72,200
2024-10-01,T17,Iluminacion,6136422.61,131
2024-10-01,T17,Muebles,3402450.18,71
2024-10-01,T17,Organizacion,3472389.1,68
2024-10-01,T17,Textil hogar,6559927.81,140
2024-10-01,T18,Baño,3301654.08,77
2024-10-01,T18,Cocina y mesa,8760161.48,151
2024-10-01,T18,Decoracion,6340478.9,143
2024-10-01,T18,Iluminacion,6788341.08,138
2024-10-01,T18,Muebles,3924352.71,80
2024-10-01,T18,Organizacion,5233311.56,129
2024-10-01,T18,Textil hogar,5645491.65,135
2024-10-01,T19,Baño,6120622.8,134
2024-10-01,T19,Cocina y mesa,8409139.47,163
2024-10-01,T19,Decoracion,7134966.64,155
2024-10-01,T19,Iluminacion,4526029.04,122
2024-10-01,T19,Muebles,4515955.06,102
2024-10-01,T19,Organizacion,5209227.23,115
2024-10-01,T19,Textil hogar,4580012.93,123
2024-10-01,T20,Baño,2563953.73,70
2024-10-01,T20,Cocina y mesa,6611558.35,146
2024-10-01,T20,Decoracion,10538776.74,210
2024-10-01,T20,Iluminacion,5722294.62,116
2024-10-01,T20,Muebles,3863585.41,93
2024-10-01,T20,Organizacion,5376997.76,120
2024-10-01,T20,Textil hogar,5357638.76,102
2024-10-01,T21,Baño,3343791.58,81
2024-10-01,T21,Cocina y mesa,8253134.18,185
2024-10-01,T21,Decoracion,11014727.73,227
2024-10-01,T21,Iluminacion,2614635.05,84
2024-10-01,T21,Muebles,5122649.42,117
2024-10-01,T21,Organizacion,4373869.82,102
2024-10-01,T21,Textil hogar,4242714.42,106
2024-10-01,T22,Baño,3800787.33,79
2024-10-01,T22,Cocina y mesa,7488658.32,158
2024-10-01,T22,Decoracion,8020308.07,191
2024-10-01,T22,Iluminacion,3742820.06,85
2024-10-01,T22,Muebles,4744700.92,109
2024-10-01,T22,Organizacion,5717547.37,123
2024-10-01,T22,Textil hogar,7036944.27,136
2024-10-01,T23,Baño,2628222.07,64
2024-10-01,T23,Cocina y mesa,5097783.75,108
2024-10-01,T23,Decoracion,8753622.49,204
2024-10-01,T23,Iluminacion,4785988.8,120
2024-10-01,T23,Muebles,6699832.84,154
2024-10-01,T23,Organizacion,3936250.04,97
2024-10-01,T23,Textil hogar,5245672.21,136
2024-10-01,T24,Baño,4062894.55,104
2024-10-01,T24,Cocina y mesa,7224370.47,138
2024-10-01,T24,Decoracion,9632169.0,221
2024-10-01,T24,Iluminacion,6237183.35,128
2024-10-01,T24,Muebles,5782160.56,119
2024-10-01,T24,Organizacion,6603387.75,129
2024-10-01,T24,Textil hogar,8256619.5,177
2024-10-01,T25,Baño,4214589.11,97
2024-10-01,T25,Cocina y mesa,6935083.74,130
2024-10-01,T25,Decoracion,7542558.91,153
2024-10-01,T25,Iluminacion,3156238.3,67
2024-10-01,T25,Muebles,5114662.51,124
2024-10-01,T25,Organizacion,4595825.01,94
2024-10-01,T25,Textil hogar,6516863.83,132
2024-10-01,T26,Baño,4254316.5,102
2024-10-01,T26,Cocina y mesa,8310663.01,161
2024-10-01,T26,Decoracion,8273616.65,186
2024-10-01,T26,Iluminacion,4182433.77,79
2024-10-01,T26,Muebles,3169166.93,89
2024-10-01,T26,Organizacion,7102879.28,137
2024-10-01,T26,Textil hogar,4624240.08,110
2024-10-01,T27,Baño,3149900.46,78
2024-10-01,T27,Cocina y mesa,7420036.61,132
2024-10-01,T27,Decoracion,7479818.46,170
2024-10-01,T27,Iluminacion,5596654.35,130
2024-10-01,T27,Muebles,3999321.66,113
2024-10-01,T27,Organizacion,5366115.38,132
2024-10-01,T27,Textil hogar,3630699.54,87
2024-10-01,T28,Baño,3235155.04,98
2024-10-01,T28,Cocina y mesa,9815127.25,180
2024-10-01,T28,Decoracion,9819737.2,220
2024-10-01,T28,Iluminacion,4362986.39,116
2024-10-01,T28,Muebles,5146314.87,112
2024-10-01,T28,Organizacion,5600285.84,139
2024-10-01,T28,Textil hogar,4078362.72,114
2024-11-01,T01,Baño,3836706.49,93
2024-11-01,T01,Cocina y mesa,8781344.56,152
2024-11-01,T01,Decoracion,8956766.5,205
2024-11-01,T01,Iluminacion,5172908.12,124
2024-11-01,T01,Muebles,3487555.7,88
2024-11-01,T01,Organizacion,3963532.6,80
2024-11-01,T01,Textil hogar,3853187.63,96
2024-11-01,T02,Baño,2276577.87,56
2024-11-01,T02,Cocina y mesa,8541274.4,174
2024-11-01,T02,Decoracion,11359523.75,267
2024-11-01,T02,Iluminacion,3327809.38,76
2024-11-01,T02,Muebles,6108454.16,153
2024-11-01,T02,Organizacion,5135188.32,107
2024-11-01,T02,Textil hogar,4782754.31,122
2024-11-01,T03,Baño,3857531.68,94
2024-11-01,T03,Cocina y mesa,8556016.95,169
2024-11-01,T03,Decoracion,9993222.97,247
2024-11-01,T03,Iluminacion,5179033.76,111
2024-11-01,T03,Muebles,4575717.47,108
2024-11-01,T03,Organizacion,3644044.43,103
2024-11-01,T03,Textil hogar,4592174.81,99
2024-11-01,T04,Baño,2619154.49,98
2024-11-01,T04,Cocina y mesa,10607860.45,205
2024-11-01,T04,Decoracion,8759996.92,188
2024-11-01,T04,Iluminacion,6080813.3,142
2024-11-01,T04,Muebles,3689996.84,108
2024-11-01,T04,Organizacion,5099951.28,135
2024-11-01,T04,Textil hogar,4162497.91,120
2024-11-01,T05,Baño,3927339.57,74
2024-11-01,T05,Cocina y mesa,8615549.06,160
2024-11-01,T05,Decoracion,8393166.37,206
2024-11-01,T05,Iluminacion,5363125.29,116
2024-11-01,T05,Muebles,3079553.64,93
2024-11-01,T05,Organizacion,5327940.41,118
2024-11-01,T05,Textil hogar,5051248.45,133
2024-11-01,T06,Baño,3665875.38,75
2024-11-01,T06,Cocina y mesa,6896620.14,159
2024-11-01,T06,Decoracion,8772830.83,194
2024-11-01,T06,Iluminacion,4999824.63,105
2024-11-01,T06,Muebles,3215473.64,82
2024-11-01,T06,Organizacion,4545720.77,116
2024-11-01,T06,Textil hogar,6557318.76,139
2024-11-01,T07,Baño,4219322.3,88
2024-11-01,T07,Cocina y mesa,7082857.47,159
2024-11-01,T07,Decoracion,10669616.77,234
2024-11-01,T07,Iluminacion,5334811.3,140
2024-11-01,T07,Muebles,4031669.77,104
2024-11-01,T07,Organizacion,5520712.27,98
2024-11-01,T07,Textil hogar,4851817.74,134
2024-11-01,T08,Baño,3637663.82,67
2024-11-01,T08,Cocina y mesa,8338113.51,164
2024-11-01,T08,Decoracion,7596008.74,175
2024-11-01,T08,Iluminacion,3963978.34,93
2024-11-01,T08,Muebles,3922690.11,92
2024-11-01,T08,Organizacion,4637761.97,100
2024-11-01,T08,Textil hogar,7428039.31,161
2024-11-01,T09,Baño,2764306.07,73
2024-11-01,T09,Cocina y mesa,10328433.84,213
2024-11-01,T09,Decoracion,8875986.32,194
2024-11-01,T09,Iluminacion,1396537.39,70
2024-11-01,T09,Muebles,7573981.92,160
2024-11-01,T09,Organizacion,2932365.5,82
2024-11-01,T09,Textil hogar,6806114.77,157
2024-11-01,T10,Baño,3383100.51,84
2024-11-01,T10,Cocina y mesa,7215735.37,138
2024-11-01,T10,Decoracion,6944022.2,162
2024-11-01,T10,Iluminacion,6742744.46,155
2024-11-01,T10,Muebles,3786819.43,85
2024-11-01,T10,Organizacion,4392258.12,114
2024-11-01,T10,Textil hogar,5448199.1,122
2024-11-01,T11,Baño,4861436.08,109
2024-11-01,T11,Cocina y mesa,6055555.54,127
2024-11-01,T11,Decoracion,9919679.02,221
2024-11-01,T11,Iluminacion,2386878.23,75
2024-11-01,T11,Muebles,4643652.42,117
2024-11-01,T11,Organizacion,5171476.33,99
2024-11-01,T11,Textil hogar,6778772.86,145
2024-11-01,T12,Baño,3595967.66,95
2024-11-01,T12,Cocina y mesa,7463443.89,148
2024-11-01,T12,Decoracion,9856962.87,222
2024-11-01,T12,Iluminacion,2616296.95,78
2024-11-01,T12,Muebles,3828923.27,85
2024-11-01,T12,Organizacion,6647129.74,155
2024-11-01,T12,Textil hogar,4820591.84,103
2024-11-01,T13,Baño,3547159.38,68
2024-11-01,T13,Cocina y mesa,8004422.25,156
2024-11-01,T13,Decoracion,5075593.71,120
2024-11-01,T13,Iluminacion,5300571.26,108
2024-11-01,T13,Muebles,4831569.45,107
2024-11-01,T13,Organizacion,6660431.23,147
2024-11-01,T13,Textil hogar,5435835.06,148
2024-11-01,T14,Baño,1968407.43,57
2024-11-01,T14,Cocina y mesa,8013360.4,158
2024-11-01,T14,Decoracion,7684759.54,177
2024-11-01,T14,Iluminacion,5267640.05,115
2024-11-01,T14,Muebles,4819053.95,133
2024-11-01,T14,Organizacion,3510924.08,101
2024-11-01,T14,Textil hogar,4187511.25,99
2024-11-01,T15,Baño,4933558.71,135
2024-11-01,T15,Cocina y mesa,8832327.77,187
2024-11-01,T15,Decoracion,10342299.05,253
2024-11-01,T15,Iluminacion,6492442.58,149
2024-11-01,T15,Muebles,5601948.25,135
2024-11-01,T15,Organizacion,6446822.72,130
2024-11-01,T15,Textil hogar,5407117.41,125
2024-11-01,T16,Baño,3639103.15,78
2024-11-01,T16,Cocina y mesa,8331153.55,168
2024-11-01,T16,Decoracion,6249540.45,158
2024-11-01,T16,Iluminacion,4176214.53,92
2024-11-01,T16,Muebles,4756090.65,113
2024-11-01,T16,Organizacion,2988811.23,81
2024-11-01,T16,Textil hogar,5549329.61,120
2024-11-01,T17,Baño,3395500.38,80
2024-11-01,T17,Cocina y mesa,4623142.8,120
2024-11-01,T17,Decoracion,9410835.97,218
2024-11-01,T17,Iluminacion,3364626.91,52
2024-11-01,T17,Muebles,3931037.89,96
2024-11-01,T17,Organizacion,5961848.87,112
2024-11-01,T17,Textil hogar,7647695.12,159
2024-11-01,T18,Baño,3283717.24,79
2024-11-01,T18,Cocina y mesa,9858403.1,186
2024-11-01,T18,Decoracion,6831583.91,183
2024-11-01,T18,Iluminacion,4915541.28,115
2024-11-01,T18,Muebles,3687992.15,79
2024-11-01,T18,Organizacion,6564589.85,155
2024-11-01,T18,Textil hogar,4718367.86,106
2024-11-01,T19,Baño,5385332.86,112
2024-11-01,T19,Cocina y mesa,8871048.26,163
2024-11-01,T19,Decoracion,7632017.31,175
2024-11-01,T19,Iluminacion,6296933.32,149
2024-11-01,T19,Muebles,5432030.66,126
2024-11-01,T19,Organizacion,5832989.59,153
2024-11-01,T19,Textil hogar,5199477.09,117
2024-11-01,T20,Baño,3048178.86,73
2024-11-01,T20,Cocina y mesa,8020016.82,178
2024-11-01,T20,Decoracion,10609049.65,231
2024-11-01,T20,Iluminacion,5865924.28,114
2024-11-01,T20,Muebles,4486601.29,113
2024-11-01,T20,Organizacion,3691360.08,86
2024-11-01,T20,Textil hogar,6913438.4,141
2024-11-01,T21,Baño,2334699.2,57
2024-11-01,T21,Cocina y mesa,7219369.94,168
2024-11-01,T21,Decoracion,11562284.81,227
2024-11-01,T21,Iluminacion,2523539.54,77
2024-11-01,T21,Muebles,4102647.33,99
2024-11-01,T21,Organizacion,6763609.42,145
2024-11-01,T21,Textil hogar,5120225.04,111
2024-11-01,T22,Baño,3245432.87,81
2024-11-01,T22,Cocina y mesa,8591493.74,173
2024-11-01,T22,Decoracion,7801340.16,183
2024-11-01,T22,Iluminacion,4753329.98,99
2024-11-01,T22,Muebles,3295526.23,89
2024-11-01,T22,Organizacion,5317454.13,111
2024-11-01,T22,Textil hogar,7427917.47,157
2024-11-01,T23,Baño,3157154.8,76
2024-11-01,T23,Cocina y mesa,7998574.29,162
2024-11-01,T23,Decoracion,8974308.86,203
2024-11-01,T23,Iluminacion,5053968.05,133
2024-11-01,T23,Muebles,5377383.3,132
2024-11-01,T23,Organizacion,4696304.43,114
2024-11-01,T23,Textil hogar,7487909.86,164
2024-11-01,T24,Baño,2570085.41,72
2024-11-01,T24,Cocina y mesa,11812095.71,219
2024-11-01,T24,Decoracion,8208082.98,204
2024-11-01,T24,Iluminacion,7376850.54,157
2024-11-01,T24,Muebles,5050162.87,110
2024-11-01,T24,Organizacion,5363756.75,118
2024-11-01,T24,Textil hogar,7734037.71,175
2024-11-01,T25,Baño,4655249.13,105
2024-11-01,T25,Cocina y mesa,9464172.2,181
2024-11-01,T25,Decoracion,9265787.34,219
2024-11-01,T25,Iluminacion,3842377.49,87
2024-11-01,T25,Muebles,6350006.83,162
2024-11-01,T25,Organizacion,6383857.78,141
2024-11-01,T25,Textil hogar,5516136.83,121
2024-11-01,T26,Baño,3290504.61,90
2024-11-01,T26,Cocina y mesa,7328923.12,153
2024-11-01,T26,Decoracion,8262179.66,191
2024-11-01,T26,Iluminacion,3903926.64,89
2024-11-01,T26,Muebles,2577634.61,80
2024-11-01,T26,Organizacion,3753250.45,99
2024-11-01,T26,Textil hogar,6163460.49,126
2024-11-01,T27,Baño,3714629.64,79
2024-11-01,T27,Cocina y mesa,8515280.64,150
2024-11-01,T27,Decoracion,7674337.19,179
2024-11-01,T27,Iluminacion,5531321.62,130
2024-11-01,T27,Muebles,4013606.44,112
2024-11-01,T27,Organizacion,6283316.84,135
2024-11-01,T27,Textil hogar,4506466.24,112
2024-11-01,T28,Baño,2876833.72,93
2024-11-01,T28,Cocina y mesa,11030622.47,217
2024-11-01,T28,Decoracion,10070201.09,222
2024-11-01,T28,Iluminacion,2696194.67,87
2024-11-01,T28,Muebles,6166548.14,140
2024-11-01,T28,Organizacion,4591372.76,114
2024-11-01,T28,Textil hogar,5011247.64,117
2024-12-01,T01,Baño,2242236.09,62
2024-12-01,T01,Cocina y mesa,9092423.16,170
2024-12-01,T01,Decoracion,9883270.0,250
2024-12-01,T01,Iluminacion,4313466.75,103
2024-12-01,T01,Muebles,3572895.52,83
2024-12-01,T01,Organizacion,4281995.13,91
2024-12-01,T01,Textil hogar,3305720.03,93
2024-12-01,T02,Baño,1795237.05,37
2024-12-01,T02,Cocina y mesa,9992337.03,197
2024-12-01,T02,Decoracion,8242213.04,204
2024-12-01,T02,Iluminacion,3362685.34,85
2024-12-01,T02,Muebles,4810916.21,144
2024-12-01,T02,Organizacion,5977294.42,121
2024-12-01,T02,Textil hogar,5021420.04,143
2024-12-01,T03,Baño,4175071.85,102
2024-12-01,T03,Cocina y mesa,5957431.94,119
2024-12-01,T03,Decoracion,9684785.41,220
2024-12-01,T03,Iluminacion,4968651.31,105
2024-12-01,T03,Muebles,5981623.46,109
2024-12-01,T03,Organizacion,3668564.92,87
2024-12-01,T03,Textil hogar,3533496.58,83
2024-12-01,T04,Baño,3373678.24,98
2024-12-01,T04,Cocina y mesa,8914402.7,167
2024-12-01,T04,Decoracion,10185954.06,228
2024-12-01,T04,Iluminacion,7234151.59,151
2024-12-01,T04,Muebles,3880172.29,109
2024-12-01,T04,Organizacion,3708543.14,115
2024-12-01,T04,Textil hogar,5047577.21,119
2024-12-01,T05,Baño,4651117.82,92
2024-12-01,T05,Cocina y mesa,6580521.92,128
2024-12-01,T05,Decoracion,7165564.72,203
2024-12-01,T05,Iluminacion,4967216.21,113
2024-12-01,T05,Muebles,4757103.68,118
2024-12-01,T05,Organizacion,6109839.44,124
2024-12-01,T05,Textil hogar,5355998.73,141
2024-12-01,T06,Baño,4102568.31,84
2024-12-01,T06,Cocina y mesa,5429071.8,117
2024-12-01,T06,Decoracion,9014576.63,199
2024-12-01,T06,Iluminacion,5785778.78,120
2024-12-01,T06,Muebles,3626607.93,90
2024-12-01,T06,Organizacion,6587960.76,144
2024-12-01,T06,Textil hogar,6626759.15,147
2024-12-01,T07,Baño,3223555.77,77
2024-12-01,T07,Cocina y mesa,5764600.31,134
2024-12-01,T07,Decoracion,7926304.18,173
2024-12-01,T07,Iluminacion,4918530.86,151
2024-12-01,T07,Muebles,5404846.62,140
2024-12-01,T07,Organizacion,5521959.37,105
2024-12-01,T07,Textil hogar,4975843.06,144
2024-12-01,T08,Baño,2963568.98,68
2024-12-01,T08,Cocina y mesa,8965168.87,155
2024-12-01,T08,Decoracion,12392829.62,287
2024-12-01,T08,Iluminacion,4837760.61,124
2024-12-01,T08,Muebles,3502961.5,96
2024-12-01,T08,Organizacion,6420341.07,149
2024-12-01,T08,Textil hogar,6162738.65,145
2024-12-01,T09,Baño,3317197.86,86
2024-12-01,T09,Cocina y mesa,10055523.21,188
2024-12-01,T09,Decoracion,10848176.61,240
2024-12-01,T09,Iluminacion,3329147.88,89
2024-12-01,T09,Muebles,7705142.7,166
2024-12-01,T09,Organizacion,3318928.55,88
2024-12-01,T09,Textil hogar,6081603.04,142
2024-12-01,T10,Baño,2802385.5,69
2024-12-01,T10,Cocina y mesa,7542107.85,158
