fecha_mes,id_tienda,id_producto,unidades_vendidas,venta_neta
2023-08-01,T28,SKU00464,3,193575.79
2023-09-01,T28,SKU00464,3,188733.85
2023-10-01,T28,SKU00464,-4,-264620.34
2023-11-01,T28,SKU00464,2,131497.52
2023-12-01,T28,SKU00464,6,397853.89
2024-01-01,T28,SKU00464,4,254650.21
2024-02-01,T28,SKU00464,0,0.0
2024-03-01,T28,SKU00464,2,113962.26
2024-05-01,T28,SKU00464,3,197731.21
2024-06-01,T28,SKU00464,5,300298.95
2024-07-01,T28,SKU00464,3,178087.47
2024-08-01,T28,SKU00464,2,131562.64
2024-09-01,T28,SKU00464,6,390137.94
2024-10-01,T28,SKU00464,3,179610.26
2024-11-01,T28,SKU00464,2,131853.13
2024-12-01,T28,SKU00464,4,252224.12
2025-01-01,T28,SKU00464,4,263649.55
2025-02-01,T28,SKU00464,3,199169.09
2025-03-01,T28,SKU00464,4,252155.21
2025-04-01,T28,SKU00464,6,383788.89
2025-05-01,T28,SKU00464,6,345146.14
2025-06-01,T28,SKU00464,3,181157.0
2025-07-01,T28,SKU00464,1,59510.97
2025-08-01,T28,SKU00464,3,190233.9
2025-09-01,T28,SKU00464,1,64074.39
2025-10-01,T28,SKU00464,7,411978.06
2025-11-01,T28,SKU00464,2,116996.19
2025-12-01,T28,SKU00464,2,127272.11
2023-08-01,T17,SKU00464,1,64561.84
2023-09-01,T17,SKU00464,7,458041.34
2023-11-01,T17,SKU00464,6,388373.52
2023-12-01,T17,SKU00464,3,175562.02
2024-01-01,T17,SKU00464,3,178506.66
2024-02-01,T17,SKU00464,1,59630.28
2024-03-01,T17,SKU00464,3,177120.97
2024-04-01,T17,SKU00464,2,128606.92
2024-05-01,T17,SKU00464,2,132962.29
2024-06-01,T17,SKU00464,4,228989.91
2024-07-01,T17,SKU00464,4,259508.4
2024-08-01,T17,SKU00464,5,289346.99
2024-09-01,T17,SKU00464,1,59864.89
2024-10-01,T17,SKU00464,2,115572.14
2024-11-01,T17,SKU00464,3,195790.48
2024-12-01,T17,SKU00464,3,199577.09
2025-01-01,T17,SKU00464,2,132639.58
2025-02-01,T17,SKU00464,2,131490.08
2025-03-01,T17,SKU00464,2,119991.35
2025-04-01,T17,SKU00464,5,292428.71
2025-05-01,T17,SKU00464,5,310660.26
2025-06-01,T17,SKU00464,4,232912.87
2025-07-01,T17,SKU00464,7,450990.94
2025-08-01,T17,SKU00464,4,254383.7
2025-09-01,T17,SKU00464,2,126048.48
2025-10-01,T17,SKU00464,5,312267.96
2025-11-01,T17,SKU00464,2,130644.22
2025-12-01,T17,SKU00464,6,399313.66
2023-08-01,T11,SKU00464,1,63401.79
2023-09-01,T11,SKU00464,3,188984.45
2023-10-01,T11,SKU00464,4,233057.14
2023-11-01,T11,SKU00464,2,113398.49
2023-12-01,T11,SKU00464,4,264130.16
2024-01-01,T11,SKU00464,3,174582.97
2024-02-01,T11,SKU00464,3,171575.74
2024-03-01,T11,SKU00464,5,322385.52
2024-05-01,T11,SKU00464,3,198751.85
2024-06-01,T11,SKU00464,5,318266.62
2024-07-01,T11,SKU00464,2,119397.58
2024-08-01,T11,SKU00464,3,185406.76
2024-09-01,T11,SKU00464,1,65107.71
2024-10-01,T11,SKU00464,1,66216.61
2024-11-01,T11,SKU00464,3,188602.35
2024-12-01,T11,SKU00464,3,175281.01
2025-01-01,T11,SKU00464,4,240839.96
2025-02-01,T11,SKU00464,3,175709.85
2025-03-01,T11,SKU00464,3,192713.76
2025-04-01,T11,SKU00464,6,342530.15
2025-05-01,T11,SKU00464,3,173272.86
2025-06-01,T11,SKU00464,5,310495.36
2025-07-01,T11,SKU00464,3,174929.56
2025-08-01,T11,SKU00464,2,120785.16
2025-09-01,T11,SKU00464,2,113766.17
2025-10-01,T11,SKU00464,0,0.0
2025-12-01,T11,SKU00464,1,57866.66
2023-08-01,T06,SKU00464,5,320889.32
2023-09-01,T06,SKU00464,2,116041.98
2023-10-01,T06,SKU00464,6,383833.54
2023-11-01,T06,SKU00464,3,189927.75
2023-12-01,T06,SKU00464,3,175690.09
2024-01-01,T06,SKU00464,5,326556.54
2024-02-01,T06,SKU00464,1,66551.84
2024-03-01,T06,SKU00464,4,256003.39
2024-04-01,T06,SKU00464,0,0.0
2024-05-01,T06,SKU00464,2,125489.29
2024-06-01,T06,SKU00464,3,181466.13
2024-07-01,T06,SKU00464,1,59548.18
2024-08-01,T06,SKU00464,1,59524.51
2024-09-01,T06,SKU00464,2,114105.85
2024-10-01,T06,SKU00464,2,123729.58
2024-11-01,T06,SKU00464,4,235045.24
2024-12-01,T06,SKU00464,5,325458.56
2025-01-01,T06,SKU00464,3,186166.47
2025-02-01,T06,SKU00464,3,171505.45
2025-03-01,T06,SKU00464,5,301993.82
2025-04-01,T06,SKU00464,4,235350.08
2025-05-01,T06,SKU00464,2,129434.11
2025-06-01,T06,SKU00464,4,241852.86
2025-07-01,T06,SKU00464,3,191047.12
2025-08-01,T06,SKU00464,5,296236.16
2025-09-01,T06,SKU00464,3,190896.94
2025-10-01,T06,SKU00464,0,0.0
2025-11-01,T06,SKU00464,7,424935.01
2025-12-01,T06,SKU00464,3,185392.33
2023-08-01,T01,SKU00464,4,252220.7
2023-09-01,T01,SKU00464,4,256488.59
2023-10-01,T01,SKU00464,3,172423.64
2023-11-01,T01,SKU00464,2,119323.08
2023-12-01,T01,SKU00464,4,252131.46
2024-01-01,T01,SKU00464,2,119994.15
2024-02-01,T01,SKU00464,2,131392.83
2024-03-01,T01,SKU00464,3,171993.07
2024-04-01,T01,SKU00464,3,176792.1
2024-05-01,T01,SKU00464,1,63702.96
2024-06-01,T01,SKU00464,4,257072.45
2024-07-01,T01,SKU00464,0,0.0
2024-08-01,T01,SKU00464,3,174518.89
2024-09-01,T01,SKU00464,5,284232.39
2024-10-01,T01,SKU00464,5,315920.69
2024-11-01,T01,SKU00464,3,193754.28
2024-12-01,T01,SKU00464,4,230962.04
2025-01-01,T01,SKU00464,5,288509.53
2025-02-01,T01,SKU00464,6,389506.46
2025-03-01,T01,SKU00464,5,285259.85
2025-05-01,T01,SKU00464,7,429777.66
2025-06-01,T01,SKU00464,2,116504.48
2025-07-01,T01,SKU00464,2,125727.77
2025-08-01,T01,SKU00464,2,129115.43
2025-09-01,T01,SKU00464,2,132178.03
2025-10-01,T01,SKU00464,6,368270.49
2025-11-01,T01,SKU00464,4,241012.36
2025-12-01,T01,SKU00464,7,444039.99
2023-08-01,T23,SKU00464,1,64655.6
2023-09-01,T23,SKU00464,2,125244.53
2023-10-01,T23,SKU00464,3,170436.75
2023-11-01,T23,SKU00464,6,383362.89
2023-12-01,T23,SKU00464,1,58775.55
2024-02-01,T23,SKU00464,5,311247.61
2024-03-01,T23,SKU00464,5,315060.23
2024-04-01,T23,SKU00464,1,65787.13
2024-05-01,T23,SKU00464,4,227916.51
2024-06-01,T23,SKU00464,5,317484.06
2024-07-01,T23,SKU00464,2,129342.02
2024-08-01,T23,SKU00464,6,342861.55
2024-09-01,T23,SKU00464,6,399037.98
2024-10-01,T23,SKU00464,3,184182.5
2024-11-01,T23,SKU00464,3,197157.47
2024-12-01,T23,SKU00464,3,174214.53
2025-01-01,T23,SKU00464,10,610764.4
2025-02-01,T23,SKU00464,8,484774.62
2025-03-01,T23,SKU00464,0,0.0
2025-04-01,T23,SKU00464,6,389315.02
2025-05-01,T23,SKU00464,3,176781.28
2025-06-01,T23,SKU00464,6,360052.45
2025-07-01,T23,SKU00464,2,128272.5
2025-08-01,T23,SKU00464,2,125060.33
2025-09-01,T23,SKU00464,6,384158.75
2025-10-01,T23,SKU00464,4,252620.31
2025-11-01,T23,SKU00464,3,197347.93
2025-12-01,T23,SKU00464,4,258728.63
2023-08-01,T02,SKU00464,3,170378.1
2023-09-01,T02,SKU00464,7,448504.39
2023-10-01,T02,SKU00464,1,57485.46
2023-11-01,T02,SKU00464,7,417824.16
2023-12-01,T02,SKU00464,2,129696.4
2024-02-01,T02,SKU00464,6,385824.28
2024-04-01,T02,SKU00464,4,265513.97
2024-05-01,T02,SKU00464,0,0.0
2024-06-01,T02,SKU00464,5,328338.57
2024-07-01,T02,SKU00464,2,118072.16
2024-08-01,T02,SKU00464,1,64446.67
2024-09-01,T02,SKU00464,2,129485.33
2024-10-01,T02,SKU00464,2,117966.62
2024-11-01,T02,SKU00464,3,198765.39
2025-01-01,T02,SKU00464,1,63180.45
2025-02-01,T02,SKU00464,3,177511.35
2025-03-01,T02,SKU00464,0,0.0
2025-04-01,T02,SKU00464,4,265638.49
2025-05-01,T02,SKU00464,3,186463.96
2025-06-01,T02,SKU00464,5,300886.06
2025-07-01,T02,SKU00464,1,60972.32
2025-08-01,T02,SKU00464,0,0.0
2025-09-01,T02,SKU00464,2,132584.55
2025-10-01,T02,SKU00464,3,183574.07
2025-11-01,T02,SKU00464,0,0.0
2023-08-01,T18,SKU00464,2,128987.59
2023-09-01,T18,SKU00464,5,285518.21
2023-10-01,T18,SKU00464,5,315936.48
2023-11-01,T18,SKU00464,7,442497.18
2023-12-01,T18,SKU00464,2,128866.27
2024-01-01,T18,SKU00464,0,0.0
2024-02-01,T18,SKU00464,5,326379.75
2024-03-01,T18,SKU00464,3,197295.9
2024-04-01,T18,SKU00464,5,328194.65
2024-05-01,T18,SKU00464,6,377127.81
2024-06-01,T18,SKU00464,7,447279.47
2024-07-01,T18,SKU00464,3,197335.71
2024-08-01,T18,SKU00464,2,117594.43
2024-10-01,T18,SKU00464,2,132903.92
2024-11-01,T18,SKU00464,3,179157.99
2025-01-01,T18,SKU00464,3,172322.25
2025-02-01,T18,SKU00464,0,0.0
2025-03-01,T18,SKU00464,2,119322.46
2025-04-01,T18,SKU00464,1,65289.69
2025-05-01,T18,SKU00464,4,254228.14
2025-06-01,T18,SKU00464,3,190875.03
2025-07-01,T18,SKU00464,4,237353.26
2025-08-01,T18,SKU00464,2,122596.94
2025-09-01,T18,SKU00464,3,188438.33
2025-10-01,T18,SKU00464,7,403520.35
2025-11-01,T18,SKU00464,3,192911.4
2025-12-01,T18,SKU00464,6,344416.81
2023-08-01,T08,SKU00464,4,238425.17
2023-09-01,T08,SKU00464,2,118120.9
2023-10-01,T08,SKU00464,4,241344.93
2023-11-01,T08,SKU00464,5,308716.62
2024-02-01,T08,SKU00464,2,131152.05
2024-03-01,T08,SKU00464,-6,-368722.75
2024-04-01,T08,SKU00464,5,321799.8
2024-05-01,T08,SKU00464,4,245113.62
2024-06-01,T08,SKU00464,2,114779.95
2024-07-01,T08,SKU00464,2,119838.58
2024-08-01,T08,SKU00464,4,265211.5
2024-09-01,T08,SKU00464,2,127300.42
2024-10-01,T08,SKU00464,3,178518.28
2024-11-01,T08,SKU00464,4,240844.04
2024-12-01,T08,SKU00464,4,231875.39
2025-01-01,T08,SKU00464,2,118188.76
2025-02-01,T08,SKU00464,3,192002.45
2025-03-01,T08,SKU00464,2,122153.69
2025-04-01,T08,SKU00464,4,249879.01
2025-05-01,T08,SKU00464,2,120077.33
2025-06-01,T08,SKU00464,3,197411.2
2025-07-01,T08,SKU00464,2,130672.52
2025-08-01,T08,SKU00464,4,264655.24
2025-09-01,T08,SKU00464,3,181009.58
2025-10-01,T08,SKU00464,3,186176.08
2025-11-01,T08,SKU00464,9,550242.11
2025-12-01,T08,SKU00464,2,127937.85
2023-08-01,T25,SKU00464,2,115687.62
2023-09-01,T25,SKU00464,5,303808.0
2023-10-01,T25,SKU00464,3,180419.57
2023-11-01,T25,SKU00464,1,62261.58
2023-12-01,T25,SKU00464,2,127090.13
2024-01-01,T25,SKU00464,3,181966.63
2024-02-01,T25,SKU00464,5,303271.22
2024-03-01,T25,SKU00464,3,186068.03
2024-04-01,T25,SKU00464,4,265154.37
2024-05-01,T25,SKU00464,2,129196.96
2024-06-01,T25,SKU00464,3,177328.23
2024-07-01,T25,SKU00464,2,122763.2
2024-08-01,T25,SKU00464,2,121909.88
2024-09-01,T25,SKU00464,6,376154.41
2024-10-01,T25,SKU00464,7,443350.32
2024-11-01,T25,SKU00464,1,64383.51
2024-12-01,T25,SKU00464,2,125767.3
2025-01-01,T25,SKU00464,2,132770.67
2025-02-01,T25,SKU00464,2,133275.27
2025-03-01,T25,SKU00464,1,62659.26
2025-04-01,T25,SKU00464,4,239187.67
2025-05-01,T25,SKU00464,5,314239.36
2025-06-01,T25,SKU00464,4,265226.42
2025-07-01,T25,SKU00464,2,129009.55
2025-08-01,T25,SKU00464,6,386979.28
2025-09-01,T25,SKU00464,4,256178.61
2025-10-01,T25,SKU00464,7,418000.83
2025-11-01,T25,SKU00464,2,129618.92
2025-12-01,T25,SKU00464,5,327746.58
2023-08-01,T21,SKU00464,6,389308.06
2023-09-01,T21,SKU00464,3,192814.81
2023-10-01,T21,SKU00464,3,186569.27
2023-11-01,T21,SKU00464,1,59153.39
2023-12-01,T21,SKU00464,5,284184.13
2024-01-01,T21,SKU00464,0,0.0
2024-02-01,T21,SKU00464,4,256069.62
2024-03-01,T21,SKU00464,3,170901.84
2024-05-01,T21,SKU00464,1,58155.78
2024-06-01,T21,SKU00464,3,199425.89
2024-07-01,T21,SKU00464,1,60396.56
2024-08-01,T21,SKU00464,2,115932.41
2024-09-01,T21,SKU00464,4,248353.71
2024-10-01,T21,SKU00464,5,298676.33
2024-11-01,T21,SKU00464,2,122522.63
2024-12-01,T21,SKU00464,3,187328.41
2025-01-01,T21,SKU00464,1,65660.32
2025-02-01,T21,SKU00464,5,327347.42
2025-03-01,T21,SKU00464,0,0.0
2025-04-01,T21,SKU00464,7,399474.66
2025-05-01,T21,SKU00464,3,177202.32
2025-06-01,T21,SKU00464,2,122990.04
2025-07-01,T21,SKU00464,4,252102.02
2025-08-01,T21,SKU00464,4,264185.0
2025-09-01,T21,SKU00464,5,293056.71
2025-10-01,T21,SKU00464,5,304015.27
2025-11-01,T21,SKU00464,3,173076.97
2025-12-01,T21,SKU00464,2,118749.71
2023-08-01,T13,SKU00464,5,332412.06
2023-09-01,T13,SKU00464,4,244205.98
2023-10-01,T13,SKU00464,8,481152.55
2023-11-01,T13,SKU00464,4,258910.26
2023-12-01,T13,SKU00464,4,251640.29
2024-01-01,T13,SKU00464,4,247528.75
2024-02-01,T13,SKU00464,1,59197.4
2024-03-01,T13,SKU00464,1,61981.64
2024-04-01,T13,SKU00464,3,191367.26
2024-06-01,T13,SKU00464,3,171841.47
2024-07-01,T13,SKU00464,0,0.0
2024-08-01,T13,SKU00464,2,128207.64
2024-09-01,T13,SKU00464,5,327931.47
2024-10-01,T13,SKU00464,3,196571.82
2024-11-01,T13,SKU00464,3,175631.39
2024-12-01,T13,SKU00464,4,253164.15
2025-01-01,T13,SKU00464,2,127501.58
2025-03-01,T13,SKU00464,2,130647.84
2025-04-01,T13,SKU00464,4,228143.23
2025-05-01,T13,SKU00464,3,182726.68
2025-06-01,T13,SKU00464,6,379741.86
2025-07-01,T13,SKU00464,4,244269.09
2025-08-01,T13,SKU00464,3,193764.83
2025-09-01,T13,SKU00464,2,120877.8
2025-10-01,T13,SKU00464,3,186303.98
2025-11-01,T13,SKU00464,4,229000.21
2025-12-01,T13,SKU00464,3,190703.11
2023-11-01,T26,SKU00465,0,0.0
2023-12-01,T26,SKU00465,0,0.0
2024-02-01,T26,SKU00465,2,42979.43
2024-03-01,T26,SKU00465,4,80988.88
2024-04-01,T26,SKU00465,2,39547.15
2024-05-01,T26,SKU00465,3,57506.55
2024-06-01,T26,SKU00465,1,21407.98
2024-07-01,T26,SKU00465,2,40915.92
2024-08-01,T26,SKU00465,2,38401.83
2024-09-01,T26,SKU00465,3,64103.26
2024-10-01,T26,SKU00465,3,63655.47
2024-11-01,T26,SKU00465,0,0.0
2024-12-01,T26,SKU00465,2,38968.85
2025-01-01,T26,SKU00465,4,79662.37
2025-02-01,T26,SKU00465,5,100038.7
2025-03-01,T26,SKU00465,1,21034.31
2025-04-01,T26,SKU00465,1,19237.07
2025-05-01,T26,SKU00465,0,0.0
2025-06-01,T26,SKU00465,3,60809.62
2025-07-01,T26,SKU00465,4,84739.31
2025-09-01,T26,SKU00465,3,64108.38
2025-10-01,T26,SKU00465,1,18854.93
2025-11-01,T26,SKU00465,1,19217.17
2023-10-01,T27,SKU00465,1,20082.67
2023-11-01,T27,SKU00465,2,41925.55
2023-12-01,T27,SKU00465,1,19538.36
2024-01-01,T27,SKU00465,5,100980.91
2024-02-01,T27,SKU00465,3,63775.76
2024-03-01,T27,SKU00465,1,18906.16
2024-04-01,T27,SKU00465,1,19178.97
2024-05-01,T27,SKU00465,0,0.0
2024-06-01,T27,SKU00465,0,0.0
2024-07-01,T27,SKU00465,3,63890.39
2024-08-01,T27,SKU00465,4,81650.75
2024-09-01,T27,SKU00465,1,18845.92
2024-10-01,T27,SKU00465,0,0.0
2024-11-01,T27,SKU00465,0,0.0
2024-12-01,T27,SKU00465,0,0.0
2025-01-01,T27,SKU00465,1,20103.44
2025-03-01,T27,SKU00465,2,36737.04
2025-04-01,T27,SKU00465,3,61723.97
2025-05-01,T27,SKU00465,1,20822.58
2025-06-01,T27,SKU00465,0,0.0
2025-07-01,T27,SKU00465,0,0.0
2025-08-01,T27,SKU00465,0,0.0
2025-09-01,T27,SKU00465,3,58016.81
2025-10-01,T27,SKU00465,1,18583.73
2025-11-01,T27,SKU00465,0,0.0
2025-12-01,T27,SKU00465,2,37518.32
2023-10-01,T02,SKU00465,2,38883.33
2023-11-01,T02,SKU00465,2,36849.66
2023-12-01,T02,SKU00465,2,42940.15
2024-01-01,T02,SKU00465,1,18575.58
2024-02-01,T02,SKU00465,2,38458.19
2024-04-01,T02,SKU00465,1,21320.56
2024-05-01,T02,SKU00465,1,20894.63
2024-06-01,T02,SKU00465,2,39952.06
2024-07-01,T02,SKU00465,6,110219.08
2024-08-01,T02,SKU00465,1,20519.48
2024-09-01,T02,SKU00465,3,60178.85
2024-10-01,T02,SKU00465,2,40504.61
2024-11-01,T02,SKU00465,2,39875.59
2024-12-01,T02,SKU00465,0,0.0
2025-01-01,T02,SKU00465,5,102016.2
2025-02-01,T02,SKU00465,2,37127.64
2025-03-01,T02,SKU00465,1,18872.1
2025-04-01,T02,SKU00465,0,0.0
2025-05-01,T02,SKU00465,4,83318.1
2025-06-01,T02,SKU00465,3,59011.34
2025-07-01,T02,SKU00465,0,0.0
2025-09-01,T02,SKU00465,1,20072.44
2025-11-01,T02,SKU00465,1,20484.79
2025-12-01,T02,SKU00465,0,0.0
2023-10-01,T25,SKU00465,3,61619.43
2023-11-01,T25,SKU00465,1,18488.29
2023-12-01,T25,SKU00465,5,96567.91
2024-01-01,T25,SKU00465,0,0.0
2024-02-01,T25,SKU00465,1,18717.17
2024-03-01,T25,SKU00465,2,37288.49
2024-04-01,T25,SKU00465,0,0.0
2024-05-01,T25,SKU00465,2,41807.03
2024-06-01,T25,SKU00465,2,41412.76
2024-07-01,T25,SKU00465,1,18706.28
2024-08-01,T25,SKU00465,2,38383.9
2024-09-01,T25,SKU00465,0,0.0
2024-10-01,T25,SKU00465,1,18990.35
2024-11-01,T25,SKU00465,3,64584.79
2024-12-01,T25,SKU00465,2,39342.97
2025-01-01,T25,SKU00465,1,18553.3
2025-03-01,T25,SKU00465,3,64201.35
2025-04-01,T25,SKU00465,2,38043.92
2025-05-01,T25,SKU00465,7,131668.57
2025-07-01,T25,SKU00465,1,20448.92
2025-08-01,T25,SKU00465,1,20503.71
2025-09-01,T25,SKU00465,2,42173.62
2025-11-01,T25,SKU00465,0,0.0
2025-12-01,T25,SKU00465,1,20608.25
2023-10-01,T24,SKU00465,1,18674.0
2023-12-01,T24,SKU00465,3,58228.48
2024-01-01,T24,SKU00465,1,19815.73
2024-02-01,T24,SKU00465,1,18714.15
2024-03-01,T24,SKU00465,0,0.0
2024-04-01,T24,SKU00465,2,40873.17
2024-05-01,T24,SKU00465,1,19151.46
2024-06-01,T24,SKU00465,2,43160.73
2024-07-01,T24,SKU00465,3,59969.85
2024-08-01,T24,SKU00465,3,55540.84
2024-09-01,T24,SKU00465,1,19372.25
2024-10-01,T24,SKU00465,1,21334.66
2024-11-01,T24,SKU00465,2,40821.57
2024-12-01,T24,SKU00465,4,74658.13
2025-01-01,T24,SKU00465,2,41672.72
2025-02-01,T24,SKU00465,6,117628.47
2025-03-01,T24,SKU00465,0,0.0
2025-04-01,T24,SKU00465,0,0.0
2025-05-01,T24,SKU00465,2,42501.43
2025-06-01,T24,SKU00465,1,19906.36
2025-07-01,T24,SKU00465,-1,-19101.31
2025-08-01,T24,SKU00465,3,62106.52
2025-09-01,T24,SKU00465,1,20331.57
2025-10-01,T24,SKU00465,1,18959.72
2025-11-01,T24,SKU00465,1,19441.67
2025-12-01,T24,SKU00465,1,20725.8
2023-10-01,T28,SKU00465,2,40268.32
2023-11-01,T28,SKU00465,1,19824.58
2023-12-01,T28,SKU00465,3,55707.94
2024-01-01,T28,SKU00465,1,19442.22
2024-02-01,T28,SKU00465,0,0.0
2024-03-01,T28,SKU00465,3,60309.15
2024-04-01,T28,SKU00465,2,36863.7
2024-05-01,T28,SKU00465,0,0.0
2024-06-01,T28,SKU00465,2,37286.06
2024-07-01,T28,SKU00465,3,56899.86
2024-08-01,T28,SKU00465,2,41186.29
2024-09-01,T28,SKU00465,3,58091.31
2024-10-01,T28,SKU00465,2,38185.54
2024-11-01,T28,SKU00465,2,39878.94
2024-12-01,T28,SKU00465,0,0.0
2025-01-01,T28,SKU00465,2,37406.24
2025-02-01,T28,SKU00465,1,19312.24
2025-03-01,T28,SKU00465,0,0.0
2025-04-01,T28,SKU00465,2,38151.02
2025-06-01,T28,SKU00465,2,39447.38
2025-07-01,T28,SKU00465,3,63014.87
2025-08-01,T28,SKU00465,2,40296.08
2025-09-01,T28,SKU00465,0,0.0
2025-10-01,T28,SKU00465,1,18937.37
2025-11-01,T28,SKU00465,1,20200.32
2025-12-01,T28,SKU00465,1,20485.92
2023-11-01,T05,SKU00465,1,21266.58
2023-12-01,T05,SKU00465,1,18611.56
2024-02-01,T05,SKU00465,1,19742.32
2024-03-01,T05,SKU00465,0,0.0
2024-04-01,T05,SKU00465,0,0.0
2024-05-01,T05,SKU00465,3,57873.52
2024-06-01,T05,SKU00465,0,0.0
2024-07-01,T05,SKU00465,3,62903.08
2024-08-01,T05,SKU00465,0,0.0
2024-10-01,T05,SKU00465,5,100052.46
2024-11-01,T05,SKU00465,-1,-21203.41
2024-12-01,T05,SKU00465,6,113413.64
2025-01-01,T05,SKU00465,2,39296.14
2025-02-01,T05,SKU00465,4,85304.23
2025-03-01,T05,SKU00465,0,0.0
2025-04-01,T05,SKU00465,1,20040.53
2025-05-01,T05,SKU00465,3,60467.29
2025-06-01,T05,SKU00465,2,41685.89
2025-07-01,T05,SKU00465,1,20614.0
2025-08-01,T05,SKU00465,0,0.0
2025-09-01,T05,SKU00465,3,63694.6
2025-10-01,T05,SKU00465,3,55617.9
2025-11-01,T05,SKU00465,2,42637.58
2025-12-01,T05,SKU00465,0,0.0
2023-10-01,T22,SKU00465,4,84691.38
2023-11-01,T22,SKU00465,1,21345.77
2023-12-01,T22,SKU00465,2,40497.23
2024-01-01,T22,SKU00465,4,82098.5
2024-02-01,T22,SKU00465,1,20075.24
2024-03-01,T22,SKU00465,3,60010.55
2024-04-01,T22,SKU00465,0,0.0
2024-05-01,T22,SKU00465,5,103835.2
2024-06-01,T22,SKU00465,3,58938.0
2024-07-01,T22,SKU00465,6,113254.86
2024-08-01,T22,SKU00465,3,56879.59
2024-09-01,T22,SKU00465,1,20611.09
2024-10-01,T22,SKU00465,3,55655.19
2024-11-01,T22,SKU00465,2,42187.2
2024-12-01,T22,SKU00465,2,39491.68
2025-01-01,T22,SKU00465,0,0.0
2025-02-01,T22,SKU00465,2,40722.68
2025-03-01,T22,SKU00465,2,41838.23
2025-04-01,T22,SKU00465,-3,-63694.24
2025-05-01,T22,SKU00465,4,80634.51
2025-06-01,T22,SKU00465,0,0.0
2025-07-01,T22,SKU00465,2,43143.02
2025-08-01,T22,SKU00465,0,0.0
2025-09-01,T22,SKU00465,1,20561.0
2025-10-01,T22,SKU00465,4,82190.13
2025-11-01,T22,SKU00465,2,39296.52
2025-12-01,T22,SKU00465,2,40492.24
2023-10-01,T16,SKU00465,4,75384.54
2023-11-01,T16,SKU00465,0,0.0
2023-12-01,T16,SKU00465,0,0.0
2024-01-01,T16,SKU00465,1,18369.32
2024-02-01,T16,SKU00465,-2,-40918.29
2024-03-01,T16,SKU00465,0,0.0
2024-04-01,T16,SKU00465,3,55312.43
2024-05-01,T16,SKU00465,4,83257.33
2024-06-01,T16,SKU00465,0,0.0
2024-07-01,T16,SKU00465,0,0.0
2024-09-01,T16,SKU00465,2,38088.77
2024-10-01,T16,SKU00465,6,125347.99
2024-12-01,T16,SKU00465,2,41544.81
2025-01-01,T16,SKU00465,2,39905.48
2025-03-01,T16,SKU00465,3,55174.94
2025-04-01,T16,SKU00465,3,56014.98
2025-06-01,T16,SKU00465,0,0.0
2025-07-01,T16,SKU00465,1,18947.67
2025-08-01,T16,SKU00465,1,20601.7
2025-09-01,T16,SKU00465,2,42702.22
2025-10-01,T16,SKU00465,1,18685.4
2023-10-01,T07,SKU00465,1,18920.84
2023-11-01,T07,SKU00465,1,20182.06
2023-12-01,T07,SKU00465,4,74531.83
2024-01-01,T07,SKU00465,2,38871.62
2024-02-01,T07,SKU00465,0,0.0
2024-03-01,T07,SKU00465,3,60534.14
2024-04-01,T07,SKU00465,3,59359.49
2024-05-01,T07,SKU00465,1,19081.56
2024-06-01,T07,SKU00465,1,18494.74
2024-07-01,T07,SKU00465,1,20494.71
2024-08-01,T07,SKU00465,6,124845.54
2024-09-01,T07,SKU00465,1,19367.43
2024-10-01,T07,SKU00465,0,0.0
2024-11-01,T07,SKU00465,0,0.0
2024-12-01,T07,SKU00465,2,36909.04
2025-01-01,T07,SKU00465,1,21470.29
2025-02-01,T07,SKU00465,1,19616.98
2025-03-01,T07,SKU00465,0,0.0
2025-04-01,T07,SKU00465,1,20506.74
2025-05-01,T07,SKU00465,2,42430.22
2025-06-01,T07,SKU00465,1,20309.09
2025-07-01,T07,SKU00465,1,19871.58
2025-09-01,T07,SKU00465,2,41702.74
2025-10-01,T07,SKU00465,0,0.0
2025-11-01,T07,SKU00465,0,0.0
2023-10-01,T03,SKU00465,3,56913.95
2023-11-01,T03,SKU00465,2,37171.61
2023-12-01,T03,SKU00465,2,43180.16
2024-01-01,T03,SKU00465,0,0.0
2024-02-01,T03,SKU00465,2,41608.41
2024-03-01,T03,SKU00465,2,40412.27
2024-04-01,T03,SKU00465,3,55500.5
2024-07-01,T03,SKU00465,0,0.0
2024-08-01,T03,SKU00465,3,56753.52
2024-09-01,T03,SKU00465,1,19161.71
2024-10-01,T03,SKU00465,0,0.0
2024-11-01,T03,SKU00465,1,19340.25
2025-01-01,T03,SKU00465,2,41536.71
2025-02-01,T03,SKU00465,1,20618.5
2025-03-01,T03,SKU00465,2,39978.76
2025-04-01,T03,SKU00465,2,38372.34
2025-05-01,T03,SKU00465,0,0.0
2025-06-01,T03,SKU00465,1,20734.22
2025-07-01,T03,SKU00465,1,20912.9
2025-08-01,T03,SKU00465,0,0.0
2025-10-01,T03,SKU00465,0,0.0
2025-11-01,T03,SKU00465,1,19853.85
2025-06-01,T28,SKU00466,3,145568.45
2025-07-01,T28,SKU00466,1,53102.67
2025-08-01,T28,SKU00466,1,53402.7
2025-09-01,T28,SKU00466,4,205490.94
2025-10-01,T28,SKU00466,0,0.0
2025-11-01,T28,SKU00466,2,93275.24
2025-12-01,T28,SKU00466,2,101476.11
2025-06-01,T10,SKU00466,1,46082.42
2025-08-01,T10,SKU00466,0,0.0
2025-09-01,T10,SKU00466,1,46680.49
2025-10-01,T10,SKU00466,1,45970.25
